Name,Alias
"am-formate","ammonium formate"
"ammonium iodide","ammonium iodide"
"ami","ammonium iodide"
"ammonium malate","ammonium malate"
"ammonium nitrate","ammonium nitrate"
"amno3","ammonium nitrate"
"am no3","ammonium nitrate"
"ammonium phosphate","ammonium phosphate"
"am phosphate","ammonium phosphate"
"am po4","ammonium phosphate"
"ammonium selenate","ammonium selenate"
"ammonium sulfate","ammonium sulfate"
"(nh4)2 sulfate","ammonium sulfate"
"a.s.","ammonium sulfate"
"as","ammonium sulfate"
"ams","ammonium sulfate"
"amso4","ammonium sulfate"
"ammsulph","ammonium sulfate"
"ammoniumsulfate","ammonium sulfate"
"nh4-sulfate","ammonium sulfate"
"am-sulfate","ammonium sulfate"
"ammoniium sulphate","ammonium sulfate"
"ammonium sulphate","ammonium sulfate"
"ammso4","ammonium sulfate"
"di-ammonium sulfate","ammonium sulfate"
"spirit of hartshorn vitriolate","ammonium sulfate"
"ammonium sulfite","ammonium sulfite"
"ammonium sulphite","ammonium sulfite"
"ammonium tes","ammonium tes"
"ammonium tetrathiotungstate","ammonium tetrathiotungstate"
"ammonium thiocyanate","ammonium thiocyanate"
"amthio","ammonium thiocyanate"
"thiocyanic acid, ammonium salt","ammonium thiocyanate"
"ammonium rhodanide","ammonium thiocyanate"
"ammonium scn","ammonium thiocyanate"
"ammonium sulfocanide","ammonium thiocyanate"
"ammonium sulphocyanide","ammonium thiocyanate"
"ammonium trifluoroacetate","ammonium trifluoroacetate"
"trifluoroacetic acid ammonium salt","ammonium trifluoroacetate"
"ampicillin sodium salt","ampicillin sodium salt"
"sodium ampicillin","ampicillin sodium salt"
"anapoe-20","anapoe-20"
"anapoe 20","anapoe-20"
"polyoxyethylene(20)sorbitan monolaurate","anapoe-20"
"polyoxyethylenesorbitan monolaurate","anapoe-20"
"tween 20","anapoe-20"
"anapoe-35","anapoe-35"
"anapoe 35","anapoe-35"
"brij-35","anapoe-35"
"brij 35","anapoe-35"
"c12e23","anapoe-35"
"polyethylene glycol (23) monododecyl ether","anapoe-35"
"polyoxyethylene [23] lauryl ether","anapoe-35"
"a-dodecyl-w-hydroxy-poly(oxy-1,2-ethanediyl","anapoe-35"
"alpha-dodecyl-gamma-hydroxy-poly(oxy-1,2-ethanediyl)","anapoe-35"
"anapoe-58","anapoe-58"
"anapoe 58","anapoe-58"
"brij-58","anapoe-58"
"brij 58","anapoe-58"
"c16e20","anapoe-58"
"polyethylene glycol (20) monohexadecyl ether","anapoe-58"
"polyoxyethylene [20] cetyl ether","anapoe-58"
"a-hexadecyl-w-hydroxy-poly(oxy-1,2-ethanediyl","anapoe-58"
"anapoe-80","anapoe-80"
"(z)-sorbitan mono-9-octadecanoate","anapoe-80"
"anapoe 80","anapoe-80"
"polyoxyethylene(80)sorbitan monolaurate","anapoe-80"
"polyoxyethylenesorbitan monooleate","anapoe-80"
"tween 80","anapoe-80"
"tween-80","anapoe-80"
"polysorbate 80","anapoe-80"
"anapoe-c10e6","anapoe-c10e6"
"3,6,9,12,15,18-hexaoxaoctacosan-1-ol","anapoe-c10e6"
"anapoe c10e6","anapoe-c10e6"
"polyoxyethylene(6)decyl ether","anapoe-c10e6"
"anapoe-c10e9","anapoe-c10e9"
"anapoe c10e9","anapoe-c10e9"
"polyoxyethylene (9) decyl alcohol","anapoe-c10e9"
"polyoxyethylene(9)decyl ether","anapoe-c10e9"
"a-decyl-w-hydroxy-poly(oxy-1,2-ethanediyl)","anapoe-c10e9"
"alpha-decyl-w-hydroxy-poly(oxy-1,2-ethanediyl)","anapoe-c10e9"
"anapoe-c12e10","anapoe-c12e10"
"3,6,9,12,15,18,24,27,30-decaoxadotetracontan-1-ol","anapoe-c12e10"
"anapoe c12e10","anapoe-c12e10"
"polyoxyethylene(10)dodecyl ether","anapoe-c12e10"
"anapoe-c13e8","anapoe-c13e8"
"anapoe c13e8","anapoe-c13e8"
"anapoe-x-114","anapoe-x-114"
"(1,1,3,3-tetramethylbutyl)phenyl-polyethylene glycol","anapoe-x-114"
"anapoe x-114","anapoe-x-114"
"anapoe x 114","anapoe-x-114"
"polyethylene glycol tert-octylphenyl ether","anapoe-x-114"
"a-[(1,1,3,3-tetramethylbutyl)phenyl]-w-hydroxy-poly(oxy-1,2-ethanediyl)","anapoe-x-114"
"ana","anapoe-x-114"
"t-octylphenoxypolyethoxyethanol","anapoe-x-114"
"triton x-114","anapoe-x-114"
"anapoe-x-305","anapoe-x-305"
"anapoe x-305","anapoe-x-305"
"triton x 305","anapoe-x-305"
"triton x-305","anapoe-x-305"
"triton-x-305","anapoe-x-305"
"a-[4-(1,1,3,3-tetramethylbutyl)phenyl]-w-hydroxy-poly(oxy-1,2-ethanediyl)","anapoe-x-305"
"anapoe-x-405","anapoe-x-405"
"anapoe x-405","anapoe-x-405"
"triton x-405","anapoe-x-405"
"anthrone","anthrone"
"10h-anthracen-9-one","anthrone"
"9(10h)-anthracenone","anthrone"
"9-oxoanthracene","anthrone"
"anthranone","anthrone"
"carbothrone","anthrone"
"apo 10","apo 10"
"dimethyldecylphosphine oxide","apo 10"
"apo 11","apo 11"
"dimethylundecylphosphine oxide","apo 11"
"apo 12","apo 12"
"1-dimethylphosphoryldodecane","apo 12"
"dimethyldodecylphosphine oxide","apo 12"
"apo 8","apo 8"
"1-dimethylphosphoryloctane","apo 8"
"apo-8","apo 8"
"dimethyloctylphosphine oxide","dimethyloctylphosphine oxide"
"octyldimethylphosphine oxide","apo 8"
"apo 9","apo 9"
"dimethylnonylphosphine oxide","apo 9"
"apramycin sulfate","apramycin sulfate"
"apramycin sulfate salt","apramycin sulfate"
"arbutin","arbutin"
"(2r,3s,4s,5r,6s)-2-(hydroxymethyl)-6-(4-hydroxyphenoxy)oxane-3,4,5-triol","arbutin"
"p-arbutin","arbutin"
"ursin","arbutin"
"uvasol","arbutin"
"arg-glu","arg-glu"
"arginine-glutamic acid","arg-glu"
"arg/glu","arg-glu"
"glu-arg","arg-glu"
"l-arg/glu","arg-glu"
"arginine","arginine"
"(2s)-2-amino-5-(diaminomethylideneamino)pentanoic acid","arginine"
"dl-arginine","arginine"
"arg","arginine"
"l-arginine","arginine"
"arginine hydrochloride","arginine hydrochloride"
"dl-arginine hydrochloride","arginine hydrochloride"
"dl-arginine, hcl","arginine hydrochloride"
"asparagine","asparagine"
"2,4-diamino-4-oxobutanoic acid","asparagine"
"l-asparagine","asparagine"
"l-asparagine monohydrate","asparagine"
"asn","asparagine"
"aspartame","aspartame"
"3-amino-4-[(1-methoxy-1-oxo-3-phenylpropan-2-yl)amino]-4-oxobutanoic acid","aspartame"
"asp-phe-ome","aspartame"
"canderel","aspartame"
"equal","aspartame"
"nutrasweet","aspartame"
"aspartic acid","aspartic acid"
"2-aminobutanedioic acid","aspartic acid"
"l-aspartic acid","aspartic acid"
"asp","aspartic acid"
"avx14713","avx14713"
"avx15496","avx15496"
"avx16112","avx16112"
"avx839","avx839"
"azelaic acid","azelaic acid"
"anchoic acid","azelaic acid"
"lepargylic acid","azelaic acid"
"nonanedioic acid","azelaic acid"
"bacitracin","bacitracin"
"baciguent","bacitracin"
"bacitracin a","bacitracin"
"fortracin","bacitracin"
"barbituric acid","barbituric acid"
"4-hydroxyuracyl","barbituric acid"
"6-hydroxyuracil","barbituric acid"
"pyrimidine-2,4,6(1h,3h,5h)-trione","barbituric acid"
"pyrimidinetriol","barbituric acid"
"malonylurea","barbituric acid"
"barium acetate","barium acetate"
"barium bromide","barium bromide"
"barium chloride","barium chloride"
"barium iodide","barium iodide"
"batyl alcohol","batyl alcohol"
"1-o-octadecyl-rac-glycerol","batyl alcohol"
"batilol","batyl alcohol"
"dl-3-octadecyloxy-1,2-propanediol","batyl alcohol"
"dl-batylalcohol","batyl alcohol"
"glycerol 1-octadecyl ether","batyl alcohol"
"stearyl monoglyceride","batyl alcohol"
"rac-glycerol 1-octadecyl ether","batyl alcohol"
"benzamidine hydrochloride","benzamidine hydrochloride"
"benzamidinium chloride","benzamidine hydrochloride"
"benzamidine","benzamidine hydrochloride"
"benzamidine hcl","benzamidine hydrochloride"
"benzidine","benzidine"
"4-(4-aminophenyl)aniline","benzidine"
"benzidine free base","benzidine"
"p-diaminodiphenyl","benzidine"
"benzoic acid","benzoic acid"
"carboxybenzene","benzoic acid"
"benzene carboxylic acid","benzoic acid"
"dracylic acid","benzoic acid"
"benzyldodecyldimethylammonium bromide","benzyldodecyldimethylammonium bromide"
"bam","benzyldodecyldimethylammonium bromide"
"benzododecinium bromide","benzyldodecyldimethylammonium bromide"
"lauralkonium bromide","benzyldodecyldimethylammonium bromide"
"sterinol","benzyldodecyldimethylammonium bromide"
"benzyltriethylammonium chloride","benzyltriethylammonium chloride"
"beryllium sulfate","beryllium sulfate"
"beryllium sulphate","beryllium sulfate"
"bes","bes"
"n,n-bis(2-hydroxyethyl)-2-aminoethanesulfonic acid","bes"
"n,n-bis(2-hydroxyethyl)taurine","bes"
"beta-alanine","beta-alanine"
"3-aminopropionic acid","beta-alanine"
"b-alanine","beta-alanine"
"beta alanine","beta-alanine"
" -alanine","beta-alanine"
"beta-cyclodextrin","beta-cyclodextrin"
"caraway","beta-cyclodextrin"
"cycloheptaamylose","beta-cyclodextrin"
"cyclomaltoheptaose","beta-cyclodextrin"
"b-cyclodextrin","beta-cyclodextrin"
"cyclodextrin","beta-cyclodextrin"
" -cyclodextrin","beta-cyclodextrin"
"beta-estradiol","beta-estradiol"
"1,3,5-estratriene-3,17beta-diol","beta-estradiol"
"1,3,5-estratriene-3,17 -diol","beta-estradiol"
"17beta-estradiol","beta-estradiol"
"17 -estradiol","beta-estradiol"
"3,17beta-dihydroxy-1,3,5(10)-estratriene","beta-estradiol"
"3,17 -dihydroxy-1,3,5(10)-estratriene","beta-estradiol"
"dihydrofolliculin","beta-estradiol"
" -estradiol","beta-estradiol"
"betaine","betaine"
"betaine anhydrous","betaine"
"oxyneurine","betaine"
"trimethylaminoacetate","betaine"
"trimethylaminoacetic acid","betaine"
"trimethylglycine","betaine"
"betain","betaine"
"betaine hydrochloride","betaine hydrochloride"
"betaine hcl","betaine hydrochloride"
"betaine chloride","betaine hydrochloride"
"pluchine","betaine hydrochloride"
"beta-mercaptoethanol","beta-mercaptoethanol"
"2-hydroxyethylmercaptan","beta-mercaptoethanol"
"2-mercaptoethanol","beta-mercaptoethanol"
"bme","beta-mercaptoethanol"
"thioethylene glycol","beta-mercaptoethanol"
"b-mercaptoethanol","beta-mercaptoethanol"
"beta mercaptoethanol","beta-mercaptoethanol"
"bicine","bicine"
"bicine/naoh","bicine"
"n,n-bis(2-hydroxyethyl)glycine","bicine"
"bicine-tris","bicine-tris"
"tris-bicine","bicine-tris"
"big chap","big chap"
"n,n-bis(3-d-gluconamidopropyl)cholamide","big chap"
"biotin","biotin"
"bios h","biotin"
"coenzyme r","biotin"
"d-biotin","biotin"
"vitamin b7","biotin"
"vitamin h","biotin"
"bis-tris","bis-tris"
"bis-tris-naoh","bis-tris"
"bis tris","bis-tris"
"bis tris methane","bis-tris"
"bistris","bis-tris"
"bis-tris chloride","bis-tris chloride"
"bis tris chloride","bis-tris chloride"
"bis-tris hepes","bis-tris hepes"
"hepes bis-tris","bis-tris hepes"
"bis tris hepes","bis-tris hepes"
"bis-tris propane","bis-tris propane"
"btp","bis-tris propane"
"bis tris propane","bis-tris propane"
"bis-tris-propane","bis-tris propane"
"bistripro","bis-tris propane"
"bistris propane","bis-tris propane"
"bis-tris propane chloride","bis-tris propane chloride"
"boric acid","boric acid"
"borate","boric acid"
"brij 56","brij 56"
"brij-56","brij 56"
"brij56","brij 56"
"polyoxyethylene 10 cetyl ether","brij 56"
"bromophenol blue","bromophenol blue"
"bpb","bromophenol blue"
"butanone","butanone"
"ethyl methyl ketone","butanone"
"ethylmethylketone","butanone"
"mek","butanone"
"methylpropanone","butanone"
"butan-2-one","butanone"
"butylammonium nitrate","butylammonium nitrate"
"ban","butylammonium nitrate"
"c10e5","c10e5"
"3,6,9,12,15 - pentaoxapentacosan-1-ol","c10e5"
"decyl pentaethylene glycol ether","c10e5"
"decylpentaglycol","c10e5"
"pentaethylene glycol monodecyl ether","c10e5"
"c12e8","c12e8"
"2-[2-[2-[2-[2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]et","c12e8"
"dodecyl octaethylene glycol ether","c12e8"
"dodecyloctaglycol","c12e8"
"octaethylene glycol monododecyl ether","c12e8"
"octaethyleneglycol mono-n-dodecyl ether","c12e8"
"octaethyleneglycol-dodecylmonoether","c12e8"
"c12e9","c12e9"
"2-[2-[2-[2-[2-[2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy","c12e9"
"3,6,9,12,15,18,21,24,27-nonaoxanonatriacontan-1-ol","c12e9"
"dodecyl nona ethylene glycol ether","c12e9"
"genapol x-080","c12e9"
"nonaethylene glycol monododecyl ether","c12e9"
"oligoethylene glycol monoalkyl ether","c12e9"
"polidocanol","c12e9"
"polyethylene glycol monoalkyl ether","c12e9"
"polyoxyethylene(9)dodecyl ether","c12e9"
"so-tridecyl alchohol polyglycol ether (8eo)","c12e9"
"c8e4","c8e4"
"(hydroxyethyloxy)tri(ethyloxy)octane","c8e4"
"3,6,9,12-tetraoxaeicosan-1-ol","c8e4"
"octyl tetraethylene glycol ether","c8e4"
"octyltetraglycol","c8e4"
"tetraethylene glycol monooctyl ether","c8e4"
"c8e5","c8e5"
"3,6,9,12,15-pentaoxatricosan-1-ol","c8e5"
"n8e","c8e5"
"octyl pentaethylene glycol ether","c8e5"
"octylpentaglycol","c8e5"
"pentaethylene glycol monooctyl ether","c8e5"
"n-octylpentaoxyethylene","c8e5"
"c8e6","c8e6"
"hexaethylene glycol monooctyl ether","c8e6"
"cadaverine","cadaverine"
"1,5-pentanediamine","cadaverine"
"pentamethylenediamine","cadaverine"
"pentane-1,5-diamine","cadaverine"
"cadmium acetate","cadmium acetate"
"cadmium bromide","cadmium bromide"
"cadmium chloride","cadmium chloride"
"cadmium chloride hydrate","cadmium chloride"
"cadmiumchlorid","cadmium chloride"
"cd-chloride","cadmium chloride"
"cd chloride","cadmium chloride"
"cdcl2","cadmium chloride"
"cadmium iodide","cadmium iodide"
"cadmium nitrate","cadmium nitrate"
"cadmium sulfate","cadmium sulfate"
"cadmium sulphate","cadmium sulfate"
"cd-sulfate","cadmium sulfate"
"cdso4","cadmium sulfate"
"caffeic acid","caffeic acid"
"3,4-dihydroxycinnamic acid","caffeic acid"
"3-(3,4-dihydroxyphenyl)acrylic acid","caffeic acid"
"trans-caffeic acid","caffeic acid"
"caffeine","caffeine"
"1,3,7-trimethylpurine-2,6-dione","caffeine"
"guaranine","caffeine"
"methyltheobromine","caffeine"
"calcium acetate","calcium acetate"
"ca(oac)","calcium acetate"
"caac","calcium acetate"
"ca acetate","calcium acetate"
"ca-acetate","calcium acetate"
"caacet","calcium acetate"
"calcium ac","calcium acetate"
"calcium cacodylate","calcium cacodylate"
"calcium chloride","calcium chloride"
"calcium  chloride","calcium chloride"
"calcium chloride dihydrate","calcium chloride"
"ca chloride","calcium chloride"
"ca-chloride","calcium chloride"
"cacl2","calcium chloride"
"calcium d-glycerate","calcium d-glycerate"
"d-2,3-dihydroxypropanoic acid","calcium d-glycerate"
"d-glyceric acid calcium salt dihydrate","calcium d-glycerate"
"d-glyceric acid calcium salt","calcium d-glycerate"
"calcium phosphorylcholine chloride","calcium phosphorylcholine chloride"
"choline chloride phosphate calcium salt","calcium phosphorylcholine chloride"
"choline phosphate chloride","calcium phosphorylcholine chloride"
"phosphocholine chloride calcium salt tetrahydrate","calcium phosphorylcholine chloride"
"canavanine","canavanine"
"(2s)-2-amino-4-(diaminomethylideneamino)oxy-butanoic acid","canavanine"
"2-amino-4-(guanidinooxy)butyric acid","canavanine"
"l-canavanine","canavanine"
"caprolactam","caprolactam"
"1-aza-2-cycloheptanone","caprolactam"
"2-azacycloheptanone","caprolactam"
"azepan-2-one","caprolactam"
"hexahydro-2-azepinone","caprolactam"
"hexahydro-2h-azepin-2-one","caprolactam"
"hexanolactame","caprolactam"
"e-caprolactam","caprolactam"
"caps","caps"
"3-(cyclohexylamino)-1-propanesulfonic acid","caps"
"sodium caps","caps"
"capso","capso"
"carnitine hydrochloride","carnitine hydrochloride"
"l-carnitine chloride","carnitine hydrochloride"
"l-carnitine hydrochloride","carnitine hydrochloride"
"carnosine","carnosine"
"b-alanyl-l-histidine","carnosine"
"beta-alanyl-l-histidine","carnosine"
"l-carnosine","carnosine"
"casein","casein"
"cesium acetate","cesium acetate"
"cesium bromide","cesium bromide"
"cesium chloride","cesium chloride"
"caesium chloride","cesium chloride"
"cs-chloride","cesium chloride"
"cscl","cesium chloride"
"cesium fluoride","cesium fluoride"
"cesium formate","cesium formate"
"cesium iodide","cesium iodide"
"cesium nitrate","cesium nitrate"
"cesium sulfate","cesium sulfate"
"chaps","chaps"
"3-[(3-cholamidopropyl)-dimethylammonio]-1-propane sulfonate","chaps"
"3-[(3-cholamidopropyl)dimethylammonio]-1-propanesulfonate","chaps"
"chapso","chapso"
"3-[(3-cholamidopropyl)dimethylammonio]-2-hydroxy-1-propanesulfonate","chapso"
"ches","ches"
"2-(cyclohexylamino)ethanesulfonic acid","ches"
"ches/naoh","ches"
"sodium ches","ches"
"cholesterol","cholesterol"
"cholesterin","cholesterol"
"hydrocerin","cholesterol"
"provitamin d","cholesterol"
"cholic acid","cholic acid"
"chenodiol","cholic acid"
"cholalic acid","cholic acid"
"cholalin","cholic acid"
"cholanic acid","cholic acid"
"colalin","cholic acid"
"cholate","cholic acid"
"choline acetate","choline acetate"
"cholin acetate","choline acetate"
"choline base solution","choline base solution"
"(2-hydroxyethyl)trimethylammonium hydroxide","choline base solution"
"choline solution","choline base solution"
"choline bitartrate","choline bitartrate"
"2-hydroxy-n,n,n-trimethylethanaminium 3-carboxy-2,3-dihydroxypropanoate","choline bitartrate"
"choline chloride","choline chloride"
"choline dihydrogen phosphate","choline dihydrogen phosphate"
"2-hydroxy-n,n,n-trimethylethanaminium dihydrogen phosphate","choline dihydrogen phosphate"
"choline saccharinate","choline saccharinate"
"chosac","choline saccharinate"
"chondroitin sulfate a sodium salt","chondroitin sulfate a sodium salt"
"chromium(iii) chloride","chromium(iii) chloride"
"chromic chloride","chromium(iii) chloride"
"chromium trichloride","chromium(iii) chloride"
"chromium (iii) chloride","chromium(iii) chloride"
"cis-aconitic acid","cis-aconitic acid"
"achilleaic acid","cis-aconitic acid"
"achilleic acid","cis-aconitic acid"
"citridinic acid","cis-aconitic acid"
"equisetic acid","cis-aconitic acid"
"pyrocitric acid","cis-aconitic acid"
"cis-propene-1,2,3-tricarboxylic acid","cis-aconitic acid"
"cis-aconitate","cis-aconitic acid"
"citraconic acid","citraconic acid"
"(2z)-2-methyl-2-butenedioic acid","citraconic acid"
"methylmaleic acid","citraconic acid"
"citraconate","citraconic acid"
"citrate-bis-tris propane","citrate-bis-tris propane"
"cbtp","citrate-bis-tris propane"
"citric acid-bis-tris propane","citrate-bis-tris propane"
"citrate-bis tris-propane","citrate-bis-tris propane"
"citric acid bis tris propane","citrate-bis-tris propane"
"citric acid-bis tris propane","citrate-bis-tris propane"
"citrate-hepes-ches","citrate-hepes-ches"
"chc","citrate-hepes-ches"
"citric acid, hepes, ches","citrate-hepes-ches"
"citric acid","citric acid"
"citrulline","citrulline"
"2-amino-5-(carbamoylamino)pentanoic acid","citrulline"
"l-citrulline","citrulline"
"gammaureidonorvaline","citrulline"
"cobalamin","cobalamin"
"cn-cbl","cobalamin"
"cyanocob(iii)alamin","cobalamin"
"cyanocobalamin","cobalamin"
"a-(5,6-dimethylbenzimidazolyl)cyanocobamide","cobalamin"
"alpha-(5,6-dimethylbenzimidazolyl)cyanocobamide","cobalamin"
"vitamin b-12","cobalamin"
"vitamin b12","cobalamin"
"cobalt chloride","cobalt chloride"
"co-chloride","cobalt chloride"
"cobalt(ii) chloride hexahydrate","cobalt chloride"
"cobalt(ii)-chloride","cobalt chloride"
"cobalt (ii) chloride","cobalt chloride"
"cobalt(ii) chloride","cobalt chloride"
"cobaltous chloride","cobalt chloride"
"cocl2","cobalt chloride"
"cobalt(ii) sulfate","cobalt(ii) sulfate"
"cobalt (ii) sulfate","cobalt(ii) sulfate"
"cobalt sulfate","cobalt(ii) sulfate"
"coso4","cobalt(ii) sulfate"
"coenzyme b12","coenzyme b12"
"5'-deoxyadenosylcobalamine","coenzyme b12"
"adenosyl cobalamine","coenzyme b12"
"cobamamide","coenzyme b12"
"coenzyme- b12","coenzyme b12"
"dmbc coenzyme","coenzyme b12"
"compound 6","compound 6"
"congo red","congo red"
"direct red c","congo red"
"disodium 4-amino-3-[4-[4-(1-amino-4-sulfonatonaphthalen-2-yl)diazenylphenyl","congo red"
"copper(i) chloride","copper(i) chloride"
"copper (i) chloride","copper(i) chloride"
"cuprous chloride","copper(i) chloride"
"copper(ii) chloride","copper(ii) chloride"
"copper(ii) chloride dihydrate","copper(ii) chloride"
"copper (ii) chloride","copper(ii) chloride"
"cupric chloride","copper(ii) chloride"
"copper(ii) sulfate","copper(ii) sulfate"
"copper sulfate","copper(ii) sulfate"
"cuso4","copper(ii) sulfate"
"copper (ii) sulfate","copper(ii) sulfate"
"copper sulphate","copper(ii) sulfate"
"cupric sulfate","copper(ii) sulfate"
"cupric sulphate","copper(ii) sulfate"
"coproporphyrin i dihydrochloride","coproporphyrin i dihydrochloride"
"3,8,13,18-tetramethyl-21h,23h-porphine-2,7,12,17-tetrapropionic acid dihydrochloride","coproporphyrin i dihydrochloride"
"cortisone","cortisone"
"11-dehydro-17-hydroxycorticosterone","cortisone"
"17-hydroxy-11-dehydrocorticosterone","cortisone"
"17alpha-hydroxy-11-dehydrocorticosterone","cortisone"
"kendall s compound e","cortisone"
"reichstein s substance fa","cortisone"
"creatine","creatine"
"(alpha-methylguanido)acetic acid","creatine"
"creatine monohydrate","creatine"
"methylguanidoacetic acid","creatine"
"n-amidinosarcosine","creatine"
"n-carbamimidoyl-n-methylglycine","creatine"
"n-methyl-n-guanylglycine","creatine"
"pyrolysate","creatine"
"methylglycocyamine","creatine"
"ctab","ctab"
"cetyl trimethylammonium bromide","ctab"
"cetrimide","ctab"
"cetrimonium bromide","ctab"
"palmityltrimethylammonium bromide","ctab"
"hexadecyltrimethylammonium bromide","ctab"
"cyclic adenosine monophosphate","cyclic adenosine monophosphate"
"3',5'-cyclic amp sodium salt","cyclic adenosine monophosphate"
"adenosine 3',5'-cyclic monophosphate monohydrate sodium salt","cyclic adenosine monophosphate"
